FIRE_NAME,YEAR,FIRE_SIZE,FORESTED_BURNED,SDC,CA,PLAND,PD,LPI,ED,LSI,AREA_MN,AREA_AM,AREA_CV,GYRATE_MN,GYRATE_AM,GYRATE_CV,SHAPE_MN,SHAPE_AM,SHAPE_CV,FRAC_MN,FRAC_AM,FRAC_CV,PARA_MN,PARA_AM,PARA_CV,CONTIG_MN,CONTIG_AM,CONTIG_CV,TCA,CPLAND,NDCA,DCAD,CORE_MN,CORE_AM,CORE_CV,DCORE_MN,DCORE_AM,DCORE_CV,CAI_MN,CAI_AM,CAI_CV,CLUMPY,PLADJ,IJI,COHESION,DIVISION,AI,NLSI,FIRE_TYPE1,FIRE_TYPE2,FED_LAND_1,FED_LAND_2,AGBUR1,AGBUR2,FOREST_NAME,Comment
AZ3343510971420130513_PINE_SALT,2013,5540.816727,4739.746727,0.0165,95.7004,2.0161,2.7386,0.336,10.2975,12.6349,0.7362,4.9216,238.4448,30.2095,90.4431,91.7211,1.1722,1.7178,26.9146,1.0397,1.1008,4.3491,950.6152,523.5975,32.4854,0.2224,0.5549,100.3689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5997,58.7992,13.9084,77.3613,1,60.7812,0.3922,Prescribed Fire,OTHER,Indian Reservations BIA, ,BIA,OTHER,San Carlos Indian Reservation,
AZ3676111223020130912_COOPER_FIRE_FY13,2013,471.876594,471.876594,0.0308,6.266,1.3279,1.4834,0.3677,7.6325,3.4118,0.8951,1.274,65.0535,41.4451,52.2897,43.8019,1.3251,1.406,17.6703,1.07,1.0835,3.6656,748.0902,574.7868,38.0783,0.3842,0.5103,53.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6323,55.3846,36.3506,71.1425,1,63.7168,0.3628,Prescribed Fire,OTHER,National Forest FS,,FS,FS,Kaibab National Forest,
NM3250410772520140610_2_HL_COOKES_RANGE_1_EAST,2014,876.0410196,598.6312826,0.0215,18.4419,3.0832,5.6843,1.2235,16.8682,6.3571,0.5424,3.538,235.007,26.2037,84.0131,96.0352,1.1445,1.7978,27.4484,1.03,1.109,4.4396,1040.4596,602.9979,28.832,0.1626,0.4974,128.8095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5578,52.9101,27.3705,76.0616,0.9998,57.1429,0.4286,Prescribed Fire,OTHER,Public Domain Land BLM,,BLM,OTHER,,
NM3465210780320140502_2_MERTZ_RX,2014,567.1064479,438.1467208,0.0362,12.7471,2.9336,8.0549,0.3426,19.5858,6.5417,0.3642,0.6989,95.857,25.4212,37.2056,53.2203,1.1275,1.2838,21.2201,1.0314,1.0621,4.2048,1016.7365,751.3869,30.8476,0.1887,0.3735,111.5971,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4519,42.7007,62.4359,58.4691,1,46.8,0.532,Prescribed Fire,OTHER,Public Domain Land BLM,,BLM,OTHER,El Malpais National Conservation Area,
AZ3416510954120160416_HIDAWAY,2016,467.4555387,466.1680552,0.0151,21.0949,4.5213,3.0007,1.0613,17.4023,4.3,1.5068,3.8448,124.5654,45.9575,89.7361,77.2512,1.2219,1.4821,21.2411,1.0482,1.0835,3.8856,761.8289,384.8938,49.1947,0.3631,0.662,78.0754,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7382,69.7183,24.395,81.8975,0.9996,75,0.25,Prescribed Fire,OTHER,National Forest FS,,FS,FS,Apache National Forest,
AZ3423011026020160324_RX_MCCLEAVE_UNIT_FY16,2016,1159.399631,1159.399631,0.0255,6.6476,0.5734,2.415,0.0956,4.8998,5.2941,0.2374,0.4456,93.6457,19.3233,25.4231,35.6941,1.0497,1.0996,11.4216,1.0201,1.033,2.5612,1043.2369,859.3469,21.9797,0.1361,0.2677,111.3128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3616,31.8182,58.1853,41.4529,1,36.5217,0.6348,Prescribed Fire,OTHER,National Forest FS,,FS,Fs,Sitgreaves National Forest,
NM3579010672020160930_WILDFIRE_BERT_FY_16,2016,526.229923,526.229923,0.0109,14.8969,2.8309,2.6604,1.9473,11.473,3.7692,1.0641,7.2566,241.2399,32.5508,104.6315,95.5057,1.2182,1.6707,24.0382,1.0427,1.0949,4.5158,965.1172,405.2832,34.7117,0.2313,0.6645,105.7467,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7427,68.7898,40.935,82.7455,0.9996,75,0.25,Prescribed Fire,OTHER,National Forest FS,,FS,FS,Jemez National Recreation Area,
NM3679710510620161108_VALLE_VIDAL_RX_WHITMAN_VEGA,2016,776.4699,357.93,0.0385,44.28,12.7001,25.2395,1.652,70.3838,12.0667,0.5032,1.7773,159.1275,29.5318,64.7911,80.0955,1.2376,1.852,34.1164,1.0481,1.1164,5.3135,1007.3293,735.7724,27.8482,0.2034,0.4004,91.0898,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3925,44.8171,60.4401,72.5073,0.9994,46.9649,0.5304,Prescribed Fire,OTHER,National Park NPS,,NPS,OTHER,Valles Caldera National Preserve ,
AZ3259911025320170606_PADDYS_RIVER_RX,2017,4013.22562,3614.844524,0.0206,36.8177,1.0172,1.0775,0.1664,5.4164,8,0.944,2.7667,138.9495,38.0196,77.9304,78.198,1.2847,1.6844,28.0305,1.0591,1.1029,4.4274,815.8016,532.4784,33.9506,0.3164,0.5456,66.0465,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6099,58.1769,26.644,76.3125,1,61.3861,0.3861,Prescribed Fire,OTHER,National Forest FS,,FS,FS,Coronado National Forest,
AZ3375810955520171101_MAVERICK_PRESCRIBED_BURN,2017,3278.509387,3274.463734,0,2.0775,0.0634,0.336,0.01,0.6059,3.5556,0.1889,0.2129,35.6965,18.2142,18.7317,15.323,1.0606,1.0702,12.1218,1.0252,1.031,3.1499,1063.0425,1018.6687,15.3245,0.101,0.1316,89.5126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2064,15.7895,26.1089,26.0981,1,20.6897,0.7931,Prescribed Fire,OTHER,,,,,,
AZ3381210982120171103_SEVEN_MILE_PRESCRIBED_BURN,2017,2296.627388,2296.627388,0.0249,3.8426,0.1673,0.3048,0.0878,0.9312,2.6923,0.5489,1.3305,119.321,27.2593,48.2655,64.6736,1.081,1.2475,13.1717,1.0231,1.0566,2.7839,916.7053,564.6188,39.2098,0.2546,0.5167,101.0371,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6711,56.25,50.9583,67.5977,1,67.1642,0.3284,Prescribed Fire,OTHER,Indian Reservations BIA,,BIA,OTHER,Fort Apache Indian Reservation,
AZ3406410999720171023_COYOTE_WEST_PRESCRIBED_BURN,2017,1290.733558,1288.465827,0,2.6621,0.2067,0.9318,0.0306,1.7798,3.8182,0.2218,0.2812,51.7194,20.1209,22.192,23.3781,1.1042,1.1574,11.1624,1.0362,1.0517,3.6207,1079.2584,990.7946,17.3104,0.1343,0.1975,94.7492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2776,22.2222,47.4173,37.7856,1,27.907,0.7209,Prescribed Fire,OTHER,,,,,,
AZ3415110985620170501_WHITCOM_RX,2017,1332.455177,1311.128819,0.0184,8.0588,0.6146,0.839,0.2698,3.1322,3.5263,0.7326,2.2916,145.8732,30.9178,61.5241,70.1171,1.1777,1.4246,20.7899,1.0439,1.0784,4.7249,979.3073,521.2697,36.6086,0.2228,0.563,115.6578,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6669,59.1463,12.4334,73.1756,1,66.8966,0.331,Prescribed Fire,OTHER,National Forest FS,,FS,FS,Sitgreaves National Forest,
AZ3418411084820171201_UNNAMED,2017,1685.630015,1685.630015,0.0181,6.5752,0.3901,0.2373,0.3191,1.4605,2.2941,1.6438,4.5314,132.539,54.6373,120.1685,91.3519,1.2917,1.6136,23.0369,1.0505,1.0924,4.1157,786.1947,374.4292,46.0636,0.3302,0.6591,83.4083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8079,70.4545,55.1067,82.6593,1,80.8696,0.1913,Prescribed Fire,OTHER,National Forest FS,,FS,FS,Tonto National Forest,
AZ3461111117620171206_BRUI_RX_MAINT_FY18,2017,1004.592449,1002.475041,0.0139,63.9928,6.3872,8.9831,2.5948,34.6782,11.0213,0.711,12.0501,399.3417,28.3334,150.3653,115.2254,1.182,2.7285,38.7259,1.0348,1.1525,5.0389,989.1194,555.258,23.115,0.1335,0.4982,129.1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5167,52.3897,27.8343,83.826,0.9992,54.755,0.4524,Prescribed Fire,OTHER,National Forest FS,,FS,FS,Coconino National Forest,
AZ3594011201120170602_REED_RX_FY_17,2017,447.6435079,446.8529675,0,1.8775,0.4202,2.0141,0.0885,3.7284,3.1111,0.2086,0.2548,47.0751,18.0703,19.6959,21.609,1.0278,1.0526,7.6444,1.0192,1.0276,1.7653,1019.1434,937.5995,18.3156,0.1497,0.2018,77.4775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3421,26.3158,62.7698,34.7651,1,34.4828,0.6552,Prescribed Fire,OTHER,,,,,,
AZ3594011201120171121_REED_RX_FY_18,2017,507.3460068,506.856196,0.0163,42.6135,8.4074,17.9538,1.3916,55.0819,11.0476,0.4683,2.9071,228.2116,25.7888,73.4113,87.1301,1.1739,1.7153,28.5799,1.0394,1.1042,4.8748,1031.519,681.6,23.0969,0.1618,0.4356,103.7856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4436,46.6667,33.5983,70.9127,0.9995,49.0338,0.5097,Prescribed Fire,OTHER,National Forest FS,,FS,FS,Kaibab National Forest,
AZ3603811210120170604_LONG_JIM_III,2017,448.4547782,444.8527318,0.0225,19.1109,4.296,6.9686,1.1696,25.2427,6.3571,0.6165,2.2678,163.6643,29.4891,70.8153,87.3178,1.1512,1.5873,25.5655,1.036,1.0918,4.0235,914.9716,589.2414,31.9915,0.2331,0.4887,91.0221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5573,53.4031,52.9699,73.2824,0.9998,57.6271,0.4237,Prescribed Fire,OTHER,National Park NPS,,NPS,OTHER,Grand Canyon National Park ,might be in USFS land - zoned?
AZ3631111214520171017_ROOST_FAWN_SPRING_TIPOVER_E_FY18_RX,2017,3378.629382,3378.047962,0.0169,65.0221,1.9248,3.4042,0.3758,11.0579,11.5769,0.5654,3.5409,229.4039,27.6308,75.2362,81.2696,1.1497,1.4743,19.3491,1.0374,1.0788,3.8498,955.8211,576.4143,30.6134,0.2189,0.5112,95.1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5653,55.1416,29.3271,70.9916,1,57.3643,0.4264,Prescribed Fire,OTHER,National Park NPS,,NPS,OTHER,Grand Canyon National Park ,
AZ3631111214520171101_ROOST_FY18_SLOPES_RX,2017,2109.710082,2109.710082,0.0157,85.1851,4.0378,4.029,0.4812,18.4386,10.5,1.0022,4.9152,197.5995,35.5201,94.0975,90.1101,1.2171,1.675,27.2155,1.0459,1.0968,4.5323,897.0521,459.9395,37.695,0.2727,0.6109,90.2797,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651,64.2452,26.6992,79.9048,0.9999,66.51,0.3349,Prescribed Fire,OTHER,National Park NPS,,NPS,OTHER,Grand Canyon National Park ,
AZ3662811235020171115_MOQUITCH_3_RX_FY_18,2017,921.1637786,920.9705207,0.0253,8.1168,0.8813,2.063,0.1469,6.1092,4.8421,0.4272,0.7983,93.2075,25.5505,37.7875,55.9608,1.1123,1.2394,17.4783,1.0363,1.0606,3.5986,900.1729,704.6686,26.4359,0.2432,0.3988,73.5222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5057,45.2381,55.8541,59.5906,1,51.0067,0.4899,Prescribed Fire,OTHER,National Forest FS,,FS,FS,Kaibab National Forest,
AZ3674211222820171103_J_R_NORTH_WILDHORSE_RX_FY_18,2017,1158.894573,1152.762306,0,1.3512,0.1173,0.6075,0.0451,0.9792,2.375,0.193,0.2958,72.9756,17.7284,20.451,22.2282,1,1,0,1.0081,1.0148,0.9869,1063.4784,906.6835,21.2459,0.1095,0.2179,137.765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3882,26.9231,51.8879,31.623,1,38.8889,0.6111,Prescribed Fire,OTHER,,,,,,
AZ3679911224820170523_BASIN_RX,2017,1647.204975,1646.532136,0.0189,75.5502,4.5895,5.9533,0.3854,24.5404,11.5614,0.7709,2.3477,143.0157,33.6671,64.9693,69.1703,1.2075,1.434,21.354,1.0494,1.0801,4.2055,850.3532,540.862,37.2097,0.3052,0.5426,74.6683,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5835,58.0789,28.1406,72.8452,0.9999,60.264,0.3974,Prescribed Fire,OTHER,National Forest FS,,FS,FS,Kaibab National Forest,
NM3375010801820170411_PELONA_MTN_RX,2017,3313.30362,2571.09651,0,2.9169,0.1134,0.5831,0.0183,1.0732,3.9167,0.1945,0.2884,69.486,18.9876,22.6602,30.8539,1.0689,1.1183,13.8749,1.0236,1.0396,3.302,1131.5908,988.5236,19.879,0.1076,0.1989,127.1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2992,24.1935,31.7521,36.4197,1,30,0.7,Prescribed Fire,OTHER,,,,,,
NM3377310786020170529_LUERA_TREX_RX,2017,1672.626892,1621.94984,0.0146,58.0655,3.5873,2.3477,1.3226,14.1656,7.66,1.528,13.3993,278.7281,39.9814,209.9747,154.2388,1.2526,2.6629,43.9142,1.0413,1.1638,5.6599,962.9207,406.0126,33.3232,0.2207,0.6566,103.9291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7063,68.7602,30.6415,89.3508,0.9997,71.6837,0.2832,Prescribed Fire,OTHER,Public Domain Land BLM,,BLM,OTHER,,
NM3583710660220171024_BANCO_BONITO_RX,2017,462.4450519,462.69,0.0251,9.9,2.1397,5.6193,0.603,14.9776,5.8571,0.3808,1.224,148.8135,24.219,46.3918,64.3012,1.1434,1.3987,20.1021,1.0391,1.0803,4.2897,1046.6582,745.4545,26.3201,0.1815,0.4015,100.9912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4762,44.0909,30.1427,63.6474,0.9999,48.7437,0.5126,Prescribed Fire,OTHER,National Forest FS,,FS,FS,,
NM3658410614620170701_BONITA_NM_CAF_000152,2017,3138.802036,3136.95,0.0086,159.66,5.0808,2.5458,1.7671,16.1435,9.9529,1.9957,24.1773,333.3828,41.2792,185.5891,116.8838,1.2691,2.2241,30.6321,1.052,1.1293,4.6677,895.3029,317.9256,40.3648,0.2934,0.7361,86.8813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7685,76.1556,19.6468,89.9733,0.9996,78.0248,0.2198,Prescribed Fire,OTHER,National Park NPS,,NPS,OTHER,Valles Caldera National Preserve ,
AZ3153610909020090301_HOG,2009,7322.502365,4157.574765,0.0192,31.922,0.769,1.325,0.1286,3.8853,8.0278,0.5804,2.524,182.9944,28.4548,67.4829,80.0688,1.1573,1.4462,23.3425,1.0378,1.0766,4.4104,994.9239,569.2214,31.6148,0.1946,0.5155,113.5529,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582,55.2632,25.3059,70.5772,1,58.5246,0.4148,Resource Objective,OTHER,National Forest FS,,FS,FS,Coronado National Forest,
AZ3363010947320090907_RENO,2009,2823.154723,2823.154723,0.0129,58.4742,2.0712,1.594,0.7538,8.1155,7.4,1.2994,10.4094,264.7782,36.8087,155.2318,123.971,1.2139,2.0158,30.7076,1.0406,1.1168,4.4787,895.3945,391.8182,38.0868,0.2671,0.665,94.6846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7207,69.6721,18.4301,85.7298,0.9999,72.6496,0.2735,Resource Objective,OTHER,National Forest FS, ,FS,FS,Apache National Forest,
AZ3449511134920090705_INDEPENDENCE,2009,590.1567266,590.1567266,0.0165,5.1811,0.8779,0.8472,0.4969,4.1854,2.7333,1.0362,2.2742,109.3038,35.17,61.9309,69.9804,1.2525,1.6141,26.4339,1.0471,1.0971,4.4216,817.3578,494.8401,39.9432,0.3148,0.5786,81.6567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7118,61.3208,24.4639,77.5947,1,71.4286,0.2857,Resource Objective,OTHER,National Forest FS, ,FS,FS,Coconino National Forest,
AZ3450911122620090704_FOURTH_OF_JULY_COMPLEX,2009,1301.875838,1301.875838,0.0195,24.7771,1.9032,2.3044,0.6318,9.1127,5.7813,0.8259,4.745,217.836,30.9593,103.336,108.7243,1.1612,1.8743,30.5014,1.0284,1.1118,4.5072,1012.201,478.8155,32.9454,0.1705,0.5823,143.4985,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6534,61.6183,28.5226,80.693,0.9999,66,0.34,Resource Objective,OTHER,National Forest FS, ,FS,FS,Coconino National Forest,
AZ3506011210720090701_CROSS,2009,3166.80593,3166.703976,0.0317,35.3782,1.1172,3.8527,0.058,9.3272,12.2105,0.29,0.5468,94.1058,22.2388,30.9263,45.57,1.1004,1.2111,16.968,1.031,1.0546,3.7236,1016.9259,837.5592,23.6315,0.1598,0.2911,102.8858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3433,33.1412,44.4681,48.6242,1,35.061,0.6494,Resource Objective,OTHER,National Forest FS, ,FS,FS,Kaibab National Forest,
AZ3586611185920090728_ANDERSON,2009,587.6326123,587.6326123,0.0097,44.897,7.6403,4.4245,4.2613,24.3038,5.2439,1.7268,15.9616,287.1139,38.6538,159.6033,115.8778,1.1981,1.9244,27.8336,1.04,1.113,4.4216,868.8465,318.0991,35.9523,0.2445,0.7117,101.5052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7563,73.5872,37.4703,87.8671,0.9979,77.4903,0.2251,Resource Objective,OTHER,National Forest FS, ,FS,FS,Kaibab National Forest,
AZ3589511204420090723_MILLER,2009,1315.471949,1315.471949,0.0178,102.8093,7.8154,13.6833,1.1779,48.7901,15.9077,0.5712,4.5304,263.286,28.3071,94.1619,95.5491,1.206,1.843,30.7135,1.0435,1.114,5.1078,1015.4418,627.9254,26.7261,0.1815,0.4796,104.4895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486,50.9953,31.2011,75.1408,0.9997,52.6161,0.4738,Resource Objective,OTHER,National Forest FS, ,FS,FS,Kaibab National Forest,
NM3325910796720090528_DIAMOND,2009,12957.71694,12925.43677,0.0112,90.1553,0.6975,1.2147,0.2394,3.6702,12.3871,0.5742,11.6717,439.6077,24.8829,127.3207,104.1563,1.1135,1.9305,23.5084,1.0286,1.1041,3.7712,1032.1324,526.5137,28.8952,0.1737,0.5599,118.0963,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6106,59.322,20.3091,79.5005,1,61.3363,0.3866,Resource Objective,OTHER,National Forest FS, ,FS,FS,Gila National Forest,
NM3374210844120090719_MORAGA,2009,2117.059196,2117.059196,0.0116,41.9313,1.9806,1.7005,0.5729,7.2127,5.7907,1.1648,6.1617,207.1249,33.2521,96.4439,96.023,1.1358,1.4828,18.9218,1.0319,1.0757,3.5457,913.6546,364.1605,41.0715,0.2658,0.6925,104.3944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7525,72.0852,12.3029,82.2796,0.9999,75.7362,0.2426,Resource Objective,OTHER,National Forest FS, ,FS,FS,Gila National Forest,
NM3377010850120090530_WILLOW,2009,3858.584229,3805.032555,0.0061,167.8143,4.4072,1.1818,2.2788,8.2764,6.0833,3.7292,52.4404,361.4149,48.1923,323.6683,163.1894,1.1724,2.0691,26.4283,1.0325,1.1081,3.6812,863.3027,188.1598,48.0714,0.3042,0.839,102.1259,3.1501,0.0827,2,0.0525,0.07,1.2674,489.8979,1.575,1.7501,33.3333,0.1342,1.8771,473.1365,0.8698,85.4664,8.7846,93.542,0.9994,87.5583,0.1244,Resource Objective,OTHER,National Forest FS, ,FS,FS,Gila National Forest,
AZ3331811087020110817_FRIO,2011,1460.418183,1292.804307,0.008,107.1513,8.2902,6.1896,4.6309,28.0446,8.7121,1.3394,34.4046,496.8574,34.2854,283.1558,153.9527,1.185,2.2274,29.3352,1.0366,1.1251,4.451,929.2939,341.5515,33.8908,0.2271,0.7045,102.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7293,72.8261,16.2897,88.7878,0.9978,75.1707,0.2483,Resource Objective,OTHER,National Forest FS, ,FS,FS,Tonto National Forest,
AZ3580711193420110820_ARMSTRONG,2011,1106.391881,1099.257652,0.0326,25.1164,2.2849,9.37,0.1689,19.7935,10.6364,0.2438,0.5601,113.8889,20.0354,30.8102,51.1884,1.0646,1.2306,19.1078,1.0204,1.0495,3.522,1073.3992,873.7595,22.3614,0.1304,0.275,121.4329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3234,31.7121,52.2194,47.7305,1,33.8877,0.6611,Resource Objective,OTHER,National Forest FS, ,FS,FS,Kaibab National Forest,
AZ3585011202320110704_PARALLEL,2011,2083.8763,2082.905882,0.0078,341.9754,16.4182,5.6172,2.7395,44.2243,12.5294,2.9229,33.0483,321.042,47.7739,257.5898,144.0235,1.2944,2.5891,40.6553,1.0468,1.1484,5.5541,905.0909,271.6391,40.4117,0.2644,0.7687,102.7105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7631,78.8451,49.9965,92.6241,0.9974,80.1992,0.198,Resource Objective,OTHER,National Forest FS, ,FS,FS,Kaibab National Forest,
NM3572810657220110817_GUACAMALLA,2011,742.7299435,742.4594336,0.0181,36.8795,4.9672,3.5019,1.2388,21.0311,6.3415,1.4184,5.2733,164.8533,43.1597,109.5654,95.7536,1.2528,1.9099,33.6755,1.0458,1.1148,4.7008,834.9978,423.3983,46.2987,0.3338,0.6459,83.1723,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7034,68.2152,5.7306,84.8533,0.9996,71.8147,0.2819,Resource Objective,OTHER,National Forest FS, ,FS,FS,Santa Fe National Forest,
AZ3589811315620130801_PROSPECT,2013,507.2526488,505.2583392,0.0085,119.9577,23.7419,5.3438,9.5125,57.8109,6.7143,4.4429,30.2279,240.9081,67.6553,294.9353,141.7215,1.4248,2.4388,38.6275,1.0683,1.143,5.2627,817.5455,247.4463,46.935,0.3342,0.7857,85.4896,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7755,80.4655,28.6167,93.4005,0.9858,82.8767,0.1712,Resource Objective,OTHER,Indian Reservations BIA, ,BIA,OTHER,Hualapai Indian Reservation,
AZ3591311201420130726_SKINNER,2013,599.5436091,598.3403103,0.0258,19.8544,3.3183,7.0194,0.7374,22.2808,7.4483,0.4727,1.5426,150.4406,27.0975,49.656,58.9077,1.1771,1.4674,20.3434,1.0438,1.0847,4.0772,957.5696,689.0051,28.7194,0.211,0.4125,89.9866,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473,45.4545,19.2911,65.6772,0.9999,49.0463,0.5095,Resource Objective,OTHER,National Forest FS, ,FS,FS,Kaibab National Forest,
AZ3269411028920140617_OAK,2014,5530.541718,5419.972385,0.0103,713.9083,13.1812,5.4467,5.5261,44.8461,22.7294,2.42,142.4262,760.6124,41.294,531.5366,172.8568,1.3023,5.8808,54.5183,1.0503,1.2209,5.4185,897.764,340.2726,36.4244,0.2617,0.7075,91.207,0.1976,0.0036,1,0.0185,0.0007,0.0829,1714.6428,0.1976,0.1976,0,0.0002,0.0277,1714.6428,0.702,73.2595,10.4165,95.9195,0.9965,74.1317,0.2587,Resource Objective,OTHER,National Forest FS, ,FS,FS,Coronado National Forest,
AZ3341710997520140419_SKUNK,2014,29855.82316,25221.84647,0.0104,509.7053,2.0214,1.2849,0.3096,7.4651,20.8828,1.5732,26.1964,395.6268,39.4388,213.3554,125.36,1.2509,2.5368,34.8356,1.0474,1.1404,4.7468,868.6237,370.7033,38.697,0.2856,0.6823,86.5828,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7151,71.0848,10.6501,89.0131,1,72.0829,0.2792,Resource Objective,OTHER,Indian Reservations BIA, ,BIA,OTHER,San Carlos Indian Reservation,
AZ3448811122620140705_GENERAL,2014,892.7821788,892.7821788,0.014,25.2526,2.8285,2.6882,1.0786,12.5697,5.4242,1.0522,4.6847,185.8045,35.9833,92.7511,87.283,1.2211,1.6185,24.2798,1.0468,1.0898,4.1882,853.9667,444.3892,42.5122,0.3095,0.6213,82.9428,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6876,65.1751,20.9913,79.7643,0.9999,69.6466,0.3035,Resource Objective,OTHER,National Forest FS, ,FS,FS,Coconino National Forest,
AZ3486011152620140706_BAR_M,2014,2714.32276,2711.790379,0.0112,21.3304,0.7864,1.2167,0.3591,4.2574,6.1667,0.6464,4.906,256.7096,27.485,82.2461,82.0666,1.1689,1.7245,25.6233,1.0411,1.0991,4.6537,1008.7602,541.352,31.7939,0.2,0.554,112.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6171,57.7626,30.82,76.6331,1,62.0098,0.3799,Resource Objective,OTHER,National Forest FS, ,FS,FS,Coconino National Forest,
AZ3498711198720140711_WILLARD,2014,896.932808,896.932808,0.0173,21.5467,2.4023,3.1218,0.4419,12.3692,5.8,0.7695,1.9387,123.264,31.1976,54.7301,64.1889,1.1532,1.3612,20.2961,1.0378,1.0662,3.5484,788.3367,514.8975,35.9366,0.3242,0.5535,69.7142,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6255,58.9623,23.2321,71.8466,0.9999,63.4518,0.3655,Resource Objective,OTHER,National Forest FS, ,FS,FS,Coconino National Forest,
AZ3628411223620140523_GALAHAD,2014,2515.803251,2467.177793,0.017,72.1175,2.9187,3.3591,0.4276,14.1552,10.4259,0.8689,3.4735,173.1357,33.9228,77.0961,78.5465,1.2094,1.5571,23.7189,1.0444,1.0907,4.4139,875.5565,500.081,36.6915,0.2662,0.5647,91.1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6122,59.9573,19.3626,75.9076,1,62.3521,0.3765,Resource Objective,OTHER,National Park NPS, ,NPS,OTHER,Grand Canyon National Park,
NM3574710658020140813_PINO,2014,1786.799041,1785.06,0.006,136.71,7.6455,2.6285,4.3084,18.6229,7.1154,2.9087,46.5031,387.1364,46.0546,261.3134,132.3092,1.2823,2.2342,28.8977,1.0529,1.1265,4.6842,903.4543,243.5813,41.7552,0.2881,0.7984,93.637,9.72,0.5436,1,0.0559,0.2068,5.4775,678.233,9.72,9.72,0,0.2684,7.1099,678.233,0.8255,81.7314,13.0035,92.6133,0.998,83.8851,0.1611,Resource Objective,OTHER,National Forest FS, ,FS,FS,Santa Fe National Forest,
AZ3367210971820160509_LION,2016,1264.565922,1264.565922,0.027,9.0396,0.7148,2.056,0.1076,5.0788,5.15,0.3477,0.695,99.9537,22.8843,32.2881,43.1638,1.087,1.1245,12.7137,1.0274,1.0363,3.1883,982.8885,710.4805,31.925,0.2054,0.3978,102.2911,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4964,44.6237,20.2193,53.5176,1,50,0.5,Resource Objective,OTHER,Indian Reservations BIA,,BIA,OTHER,Fort Apache Indian Reservation,
AZ3392311092420160520_JUNIPER,2016,13074.00866,10730.86412,0.0094,1237.7514,11.5476,5.7843,1.2757,37.1012,29.0563,1.9964,47.6559,478.2388,41.1614,300.9731,146.0365,1.2585,3.0546,40.4126,1.0454,1.161,4.9876,857.7867,330.8867,36.3304,0.2573,0.7003,93.7325,16.969,0.1583,2,0.0187,0.0274,1.5639,2456.0262,8.4845,16.5367,97.4194,0.024,1.371,2447.0886,0.6984,72.6296,11.6644,91.4499,0.9995,73.3202,0.2668,Resource Objective,OTHER,National Forest FS,,FS,FS,Tonto National Forest,
